Customer_ID,Service_Date,Mileage,Mileage_Diff,Time_Diff,Profit_Margin,Repair_Type,Visit_Frequency
5,2024-12-30,77242,47.0,0.0027378507871321013,670.59588563946,Tires,3.0
5,2024-12-31,77266,24.0,0.0027378507871321013,522.3788029897123,Inspection,3.0
5,2024-12-31,77310,44.0,0.0027378507871321013,508.96712493802045,OilChange,3.0
6,2020-03-12,183600,,,679.827823537326,Tires,0.8369271907535305
6,2020-10-20,195053,11453.0,0.6078028747433265,842.8838995398461,Tires,1.6452702702702702
7,2023-06-21,118298,,,423.2297179526138,Tires,0.7290973533999254
7,2023-10-31,119686,1388.0,0.3613963039014374,589.8005872670377,OilChange,2.7670454545454546
7,2024-05-05,123060,3374.0,0.5119780971937029,760.3872978893811,Tires,1.9532085561497325
7,2024-12-23,128560,5500.0,0.6351813826146475,444.2444563974323,Tires,1.574353448275862
7,2024-12-24,128574,14.0,0.0027378507871321013,576.1069297692579,OilChange,3.0
7,2024-12-25,128599,25.0,0.0027378507871321013,377.54758686481523,Battery,3.0
7,2024-12-26,128624,25.0,0.0027378507871321013,858.8495769807607,Brakes,3.0
7,2024-12-29,128677,53.0,0.008213552361396304,792.3882473079557,Brakes,3.0
7,2024-12-30,128697,20.0,0.0027378507871321013,606.7097798431346,Tires,3.0
7,2024-12-31,128718,21.0,0.0027378507871321013,668.7073619252762,Tires,3.0
7,2024-12-31,128738,20.0,0.0027378507871321013,1171.9081844819702,Engine,3.0
7,2024-12-31,128759,21.0,0.0027378507871321013,504.408875050079,OilChange,3.0
8,2020-02-06,172187,,,759.9822830703257,Tires,1.0937885628748036
8,2021-12-11,226009,53822.0,1.8453114305270362,442.7211557107943,Battery,0.5419139465875371
8,2022-08-20,242542,16533.0,0.6899383983572895,1296.0784716558455,Engine,1.4494047619047619
9,2019-06-27,61613,,,324.4712580375664,OilChange,0.8963008512305779
9,2019-12-31,74177,12564.0,0.5119780971937029,1328.7295136290281,Transmission,1.9532085561497325
9,2021-10-30,110253,36076.0,1.8316221765913758,153.79773618709316,Inspection,0.5459641255605381
9,2022-12-19,139318,29065.0,1.136208076659822,1189.769708007795,Transmission,0.8801204819277109
9,2023-11-07,150643,11325.0,0.8843258042436687,706.7155966566737,Tires,1.1308049535603715
9,2024-08-24,171077,20434.0,0.7967145790554415,414.412632883954,Inspection,1.2551546391752577
10,2019-08-01,110371,,,501.15044413056427,OilChange,1.0932382882887512
10,2020-04-25,127982,17611.0,0.7337440109514032,690.8565566788222,Tires,1.3628731343283582
10,2021-06-10,155171,27189.0,1.1252566735112937,245.62050999547046,Inspection,0.8886861313868614
10,2022-02-19,160426,5255.0,0.6954140999315537,591.7851881438193,Battery,1.437992125984252
10,2022-09-09,172646,12220.0,0.5530458590006845,819.0784771990697,Tires,1.808168316831683
10,2023-03-18,181552,8906.0,0.5201916495550992,463.6933009603036,Inspection,1.9223684210526315
10,2023-09-22,191843,10291.0,0.5147159479808351,625.9118007007778,OilChange,1.9428191489361701
11,2020-08-27,47501,,,401.09185535070293,OilChange,0.925684672153315
11,2021-09-10,75845,28344.0,1.0376454483230664,474.27944952347525,Tires,0.9637203166226913
11,2023-03-17,125449,49604.0,1.514031485284052,639.7763145586172,Brakes,0.6604882459312839
11,2023-12-22,147729,22280.0,0.7665982203969883,1095.2359915901716,Brakes,1.3044642857142856
11,2024-10-19,174977,27248.0,0.8268309377138946,690.3417223220285,Tires,1.2094370860927153
11,2024-12-28,179647,4670.0,0.19164955509924708,1337.6645202029847,Engine,3.0
11,2024-12-29,179707,60.0,0.0027378507871321013,1312.970049463829,Engine,3.0
11,2024-12-31,179816,109.0,0.0054757015742642025,443.13872932890604,OilChange,3.0
11,2024-12-31,179882,66.0,0.0027378507871321013,1228.7342575822659,Engine,3.0
12,2021-11-15,185584,,,1087.8675270589458,Brakes,1.1583449044906837
12,2022-07-08,200220,14636.0,0.6433949349760438,488.74007810538023,Inspection,1.554255319148936
12,2024-04-12,243215,42995.0,1.7631759069130732,527.6899645864629,Battery,0.5671583850931677
12,2024-10-23,253002,9787.0,0.5311430527036276,1394.827759299473,Transmission,1.8827319587628866
12,2024-12-16,256073,3071.0,0.14784394250513347,762.3305485859437,OilChange,3.0
13,2020-03-02,130289,,,989.717425064088,Engine,0.2893887128520339
13,2021-03-23,153663,23374.0,1.056810403832991,383.27983597799135,OilChange,0.9462435233160622
13,2021-10-11,167081,13418.0,0.5530458590006845,1235.2879161741796,Transmission,1.808168316831683
13,2022-11-21,184454,17373.0,1.111567419575633,256.365579138507,Inspection,0.8996305418719212
13,2023-09-20,200493,16039.0,0.8295687885010267,1084.299788781089,Engine,1.2054455445544554
13,2024-04-09,210125,9632.0,0.5530458590006845,1397.6375491788092,Transmission,1.808168316831683
13,2024-12-27,218858,8733.0,0.7173169062286106,355.94565789149055,OilChange,1.3940839694656488
13,2024-12-31,219002,144.0,0.010951403148528405,623.327529781778,Inspection,3.0
14,2022-12-10,119640,,,667.829555429741,Tires,1.047595250104962
14,2023-11-28,133794,14154.0,0.9664613278576317,764.6309795583452,Tires,1.0347025495750708
14,2024-12-21,149241,15447.0,1.0650239561943875,761.3992043026802,Brakes,0.9389460154241646
14,2024-12-25,149400,159.0,0.010951403148528405,861.2091035792691,Brakes,3.0
14,2024-12-26,149457,57.0,0.0027378507871321013,613.887185415615,Battery,3.0
14,2024-12-27,149504,47.0,0.0027378507871321013,847.9208596480006,Battery,3.0
14,2024-12-28,149549,45.0,0.0027378507871321013,690.9713109391248,OilChange,3.0
14,2024-12-29,149581,32.0,0.0027378507871321013,564.7444165461193,Inspection,3.0
15,2021-10-12,88741,,,1070.126019798502,Transmission,0.349123411505392
15,2023-09-11,111732,22991.0,1.9137577002053388,179.64789189331046,Inspection,0.5225321888412017
15,2024-12-22,136344,24612.0,1.2813141683778233,488.6101497209266,Battery,0.780448717948718
15,2024-12-25,136440,96.0,0.008213552361396304,1083.0817499473258,Brakes,3.0
15,2024-12-26,136504,64.0,0.0027378507871321013,661.0554836532516,OilChange,3.0
15,2024-12-27,136547,43.0,0.0027378507871321013,817.9256168075302,Tires,3.0
15,2024-12-28,136577,30.0,0.0027378507871321013,642.5940424690082,OilChange,3.0
15,2024-12-29,136609,32.0,0.0027378507871321013,1262.120868146571,Engine,3.0
15,2024-12-30,136634,25.0,0.0027378507871321013,880.9284391708687,Tires,3.0
15,2024-12-31,136679,45.0,0.0027378507871321013,1256.7092914456011,Engine,3.0
16,2021-06-01,59894,,,20.0,OilChange,1.133829680863283
16,2021-09-15,71090,11196.0,0.29021218343600275,225.72734552124206,OilChange,3.0
16,2022-06-14,93774,22684.0,0.7446954140999316,35.65517161908116,OilChange,1.3428308823529411
16,2022-09-26,105178,11404.0,0.28473648186173856,409.1064347881486,OilChange,3.0
16,2023-05-09,127852,22674.0,0.6160164271047228,876.1007316661992,Engine,1.6233333333333333
16,2024-02-25,151868,24016.0,0.7994524298425736,468.8139497227761,Tires,1.2508561643835616
16,2024-12-26,176194,24326.0,0.8350444900752909,498.90376029740986,Brakes,1.1975409836065574
16,2024-12-27,176285,91.0,0.0027378507871321013,309.8125260373708,Battery,3.0
16,2024-12-28,176369,84.0,0.0027378507871321013,333.375327462822,OilChange,3.0
17,2024-01-06,118674,,,283.96626407207583,Tires,0.2782310590918819
17,2024-03-29,122534,3860.0,0.2272416153319644,286.45029565488414,Battery,3.0
17,2024-12-25,137055,14521.0,0.7419575633127995,397.6292161822575,Brakes,1.3477859778597785
17,2024-12-26,137128,73.0,0.0027378507871321013,391.57662018562417,OilChange,3.0
17,2024-12-27,137193,65.0,0.0027378507871321013,321.86184350470467,OilChange,3.0
17,2024-12-28,137257,64.0,0.0027378507871321013,441.5465470741922,Inspection,3.0
17,2024-12-30,137369,112.0,0.0054757015742642025,455.45149740962904,OilChange,3.0
17,2024-12-31,137393,24.0,0.0027378507871321013,728.5541430723139,Tires,3.0
17,2024-12-31,137436,43.0,0.0027378507871321013,445.4867796710941,Tires,3.0
17,2024-12-31,137482,46.0,0.0027378507871321013,641.140337962494,Tires,3.0
17,2024-12-31,137549,67.0,0.0027378507871321013,764.3560980676488,Brakes,3.0
18,2021-08-04,29925,,,237.73197781231752,Inspection,0.5151008253289164
18,2022-02-07,40157,10232.0,0.5119780971937029,303.62775314534935,Inspection,1.9532085561497325
18,2022-05-02,43034,2877.0,0.2299794661190965,520.2895311105826,Inspection,3.0
18,2023-03-19,52960,9926.0,0.8788501026694046,419.30851787342067,Tires,1.1378504672897196
18,2023-10-22,61899,8939.0,0.5941136208076659,1196.20452931711,Transmission,1.683179723502304
18,2024-07-23,68939,7040.0,0.7529089664613279,562.7235035413538,Battery,1.3281818181818181
18,2024-12-25,72769,3830.0,0.4243668720054757,409.933742820179,OilChange,2.356451612903226
18,2024-12-26,72807,38.0,0.0027378507871321013,1046.155235522845,Engine,3.0
18,2024-12-27,72842,35.0,0.0027378507871321013,528.87903704044,OilChange,3.0
18,2024-12-28,72879,37.0,0.0027378507871321013,640.0138527697502,Inspection,3.0
18,2024-12-29,72932,53.0,0.0027378507871321013,1196.1328335359617,Engine,3.0
19,2023-01-08,158337,,,140.38449756128827,Inspection,0.43815355554248175
19,2023-03-16,163590,5253.0,0.1834360027378508,554.7739935088197,OilChange,3.0
19,2023-08-11,172354,8764.0,0.405201916495551,477.02919867210636,Inspection,2.4679054054054053
19,2024-02-11,190059,17705.0,0.5037645448323066,578.0037834177975,OilChange,1.985054347826087
19,2024-04-29,195631,5572.0,0.2135523613963039,511.5418877559135,Inspection,3.0
19,2024-11-07,211223,15592.0,0.5256673511293635,575.9016470035004,Tires,1.90234375
19,2024-12-17,213754,2531.0,0.10951403148528405,529.9423536815327,Inspection,3.0
20,2023-08-15,148913,,,592.4269256244733,Tires,0.6730296170925274
20,2024-12-03,166029,17116.0,1.3032169746748803,646.0145951189013,OilChange,0.7673319327731093
20,2024-12-20,166793,764.0,0.04654346338124572,743.791637351175,OilChange,3.0
20,2024-12-27,167052,259.0,0.019164955509924708,1266.351018140634,Transmission,3.0
20,2024-12-28,167089,37.0,0.0027378507871321013,705.1232636567515,Tires,3.0
20,2024-12-29,167123,34.0,0.0027378507871321013,872.7968840429046,Tires,3.0
21,2021-02-17,165800,,,970.8915866656675,Engine,0.41106345043666476
21,2021-06-25,175203,9403.0,0.35044490075290896,374.79304685818613,OilChange,2.853515625
21,2021-12-01,182786,7583.0,0.4353182751540041,336.03166209845347,OilChange,2.297169811320755
21,2022-08-20,205652,22866.0,0.7173169062286106,743.6217797728892,Brakes,1.3940839694656488
21,2023-07-10,235841,30189.0,0.8870636550308009,200.76894049265138,OilChange,1.1273148148148149
21,2024-11-05,275238,39397.0,1.325119780971937,452.5940163609601,Brakes,0.7546487603305785
22,2022-11-29,16215,,,362.1883480979291,OilChange,1.1415418655706293
22,2023-06-15,25229,9014.0,0.5420944558521561,427.03825194833036,OilChange,1.8446969696969697
22,2023-12-16,31494,6265.0,0.5037645448323066,888.9900268820629,Brakes,1.985054347826087
22,2024-05-13,39306,7812.0,0.4079397672826831,631.8683371022394,Brakes,2.4513422818791946
22,2024-12-21,50054,10748.0,0.6078028747433265,433.09936650699774,OilChange,1.6452702702702702
22,2024-12-22,50099,45.0,0.0027378507871321013,474.163892146094,Inspection,3.0
23,2022-09-26,169105,,,362.0997347587462,Tires,0.4293483685594814
23,2023-02-20,176998,7893.0,0.4024640657084189,832.7671621743293,Brakes,2.4846938775510203
23,2024-12-12,214664,37666.0,1.809719370294319,20.0,Inspection,0.552571860816944
23,2024-12-15,214786,122.0,0.008213552361396304,188.26568149741723,Inspection,3.0
23,2024-12-26,215460,674.0,0.030116358658453114,1153.1325462770253,Transmission,3.0
23,2024-12-27,215507,47.0,0.0027378507871321013,515.9869057274277,Inspection,3.0
23,2024-12-28,215565,58.0,0.0027378507871321013,349.3223915094871,OilChange,3.0
24,2020-07-18,160136,,,273.56377790157853,OilChange,0.4728204841505586
24,2021-01-28,172562,12426.0,0.5311430527036276,1143.6916082522896,Transmission,1.8827319587628866
24,2022-04-19,203818,31256.0,1.2210814510609171,427.56947083365066,OilChange,0.8189461883408071
24,2023-06-26,222584,18766.0,1.1854893908281998,519.4063203649997,Tires,0.8435334872979214
24,2024-05-30,252950,30366.0,0.9281314168377823,1189.9923329785074,Engine,1.0774336283185841
24,2024-12-15,264455,11505.0,0.5448323066392882,317.6692554576538,Inspection,1.835427135678392
24,2024-12-18,264630,175.0,0.008213552361396304,856.180703980416,Brakes,3.0
24,2024-12-22,265043,413.0,0.010951403148528405,989.2660364704449,Brakes,3.0
25,2023-02-28,108758,,,1035.1389451182854,Transmission,0.460940325593234
25,2023-09-05,117995,9237.0,0.5174537987679672,626.3250173120671,Brakes,1.9325396825396826
25,2024-08-20,138734,20739.0,0.9582477754962354,161.25512025294768,OilChange,1.0435714285714286
25,2024-12-24,147236,8502.0,0.34496919917864477,349.0840160645512,Inspection,2.8988095238095237
25,2024-12-26,147358,122.0,0.0054757015742642025,394.3830387060447,OilChange,3.0
25,2024-12-27,147409,51.0,0.0027378507871321013,1152.9523281208772,Transmission,3.0
25,2024-12-28,147471,62.0,0.0027378507871321013,426.2481816333584,OilChange,3.0
25,2024-12-29,147548,77.0,0.0027378507871321013,521.5016656383183,Battery,3.0
25,2024-12-30,147608,60.0,0.0027378507871321013,390.3673250569457,Inspection,3.0
25,2024-12-31,147665,57.0,0.0027378507871321013,457.44268286084406,OilChange,3.0
25,2024-12-31,147736,71.0,0.0027378507871321013,406.7900187345766,OilChange,3.0
26,2018-12-14,49858,,,682.4516607910286,Brakes,0.7422789072321485
26,2021-03-12,81952,32094.0,2.242299794661191,285.2363162478437,Tires,0.445970695970696
26,2023-04-06,109103,27151.0,2.0670773442847366,148.22316141927004,OilChange,0.4837748344370861
26,2024-03-31,132425,23322.0,0.9856262833675564,646.2307794611727,OilChange,1.0145833333333334
26,2024-12-26,146664,14239.0,0.7392197125256673,687.9366716912942,Tires,1.3527777777777779
26,2024-12-27,146709,45.0,0.0027378507871321013,701.2205355095494,OilChange,3.0
26,2024-12-28,146768,59.0,0.0027378507871321013,746.6603048050963,Battery,3.0
26,2024-12-29,146808,40.0,0.0027378507871321013,820.2096191815991,Tires,3.0
26,2024-12-30,146844,36.0,0.0027378507871321013,513.714668160637,OilChange,3.0
27,2022-11-01,117426,,,20.0,OilChange,0.30551442805421986
27,2023-04-17,125854,8428.0,0.45722108145106094,365.7109312806025,Tires,2.187125748502994
27,2023-12-09,138690,12836.0,0.6461327857631759,332.85130079460674,Battery,1.5476694915254237
27,2024-05-10,146491,7801.0,0.4188911704312115,367.13435053028394,Battery,2.3872549019607843
27,2024-12-20,160084,13593.0,0.6132785763175906,274.47987634384623,Inspection,1.6305803571428572
27,2024-12-21,160112,28.0,0.0027378507871321013,665.9558720092326,Brakes,3.0
27,2024-12-22,160151,39.0,0.0027378507871321013,525.7541295077816,Tires,3.0
27,2024-12-24,160233,82.0,0.0054757015742642025,673.621444325475,Brakes,3.0
27,2024-12-25,160302,69.0,0.0027378507871321013,527.2662887979194,Tires,3.0
27,2024-12-26,160349,47.0,0.0027378507871321013,219.89350001470814,OilChange,3.0
27,2024-12-27,160395,46.0,0.0027378507871321013,345.98160661495075,OilChange,3.0
27,2024-12-28,160435,40.0,0.0027378507871321013,354.51688196477215,OilChange,3.0
28,2018-08-22,2149,,,500.65428547096553,Tires,0.7474093780729048
28,2019-01-24,7745,5596.0,0.4243668720054757,757.4657243313086,Battery,2.356451612903226
28,2019-12-14,18191,10446.0,0.8870636550308009,314.02887969478866,OilChange,1.1273148148148149
28,2020-08-13,28211,10020.0,0.6652977412731006,315.89407529018195,OilChange,1.5030864197530864
28,2021-05-25,39630,11419.0,0.7802874743326489,633.2761820737093,Tires,1.2815789473684212
29,2021-10-19,47607,,,951.5790008493512,Transmission,0.7572204594214689
29,2022-02-13,52503,4896.0,0.3203285420944558,1137.3139164844908,Transmission,3.0
29,2022-08-30,62289,9786.0,0.5420944558521561,171.18673557257097,OilChange,1.8446969696969697
29,2023-11-16,88604,26315.0,1.212867898699521,138.11900613564055,OilChange,0.8244920993227991
29,2024-04-23,94421,5817.0,0.4353182751540041,205.73839893880492,Battery,2.297169811320755
29,2024-12-13,99831,5410.0,0.6406570841889117,595.8957735274513,Brakes,1.560897435897436
29,2024-12-14,99875,44.0,0.0027378507871321013,310.72937919753747,Inspection,3.0
29,2024-12-27,100215,340.0,0.03559206023271732,807.3065988113796,Brakes,3.0
29,2024-12-31,100365,150.0,0.010951403148528405,228.79143033247595,Inspection,3.0
29,2024-12-31,100424,59.0,0.0027378507871321013,616.1385420358633,Tires,3.0
29,2024-12-31,100453,29.0,0.0027378507871321013,337.23989460697703,OilChange,3.0
30,2021-11-01,109785,,,487.5764467574168,Brakes,0.7362330562341852
30,2022-03-22,112005,2220.0,0.3860369609856263,406.708228228742,Inspection,2.5904255319148937
30,2023-06-04,129895,17890.0,1.2019164955509924,476.69018727581243,Tires,0.8320045558086561
30,2024-05-02,144766,14871.0,0.9117043121149897,510.288017212123,OilChange,1.0968468468468469
30,2024-08-30,149707,4941.0,0.32854209445585214,716.5591630564296,Tires,3.0
30,2024-12-31,156831,7124.0,0.33675564681724846,1380.7368669193665,Engine,2.9695121951219514
30,2024-12-31,156869,38.0,0.0027378507871321013,1273.5718572776582,Transmission,3.0
30,2024-12-31,156892,23.0,0.0027378507871321013,938.9848795185083,Brakes,3.0
30,2024-12-31,156940,48.0,0.0027378507871321013,730.5452954396113,Brakes,3.0
31,2023-04-24,126598,,,547.2725806707183,Battery,0.7405179760141205
31,2024-01-22,155705,29107.0,0.7474332648870636,766.5008487669115,Tires,1.3379120879120878
31,2024-05-30,166402,10697.0,0.3531827515400411,1384.1517293239624,Transmission,2.8313953488372094
31,2024-12-20,180796,14394.0,0.5585215605749486,700.9255309509281,OilChange,1.7904411764705883
31,2024-12-21,180879,83.0,0.0027378507871321013,1108.0773323660635,Brakes,3.0
31,2024-12-29,181481,602.0,0.02190280629705681,1254.6234041781597,Engine,3.0
31,2024-12-30,181556,75.0,0.0027378507871321013,926.5121040143226,Brakes,3.0
31,2024-12-31,181626,70.0,0.0027378507871321013,686.2617493223445,OilChange,3.0
31,2024-12-31,181702,76.0,0.0027378507871321013,685.666021567269,OilChange,3.0
32,2021-09-17,204959,,,249.38105240406952,OilChange,0.8871237309964493
32,2022-01-28,210660,5701.0,0.36413415468856947,1362.585685933457,Transmission,2.7462406015037595
32,2022-10-20,220338,9678.0,0.7255304585900069,477.85687507858415,OilChange,1.3783018867924528
32,2023-10-08,237980,17642.0,0.9664613278576317,457.4198295513554,Battery,1.0347025495750708
32,2024-07-06,245430,7450.0,0.7446954140999316,922.3802704946638,Brakes,1.3428308823529411
32,2024-11-30,253882,8452.0,0.4024640657084189,665.268410427756,Tires,2.4846938775510203
33,2021-07-09,57960,,,166.24599994919475,Tires,0.6229274230041559
33,2022-05-23,71022,13062.0,0.8706365503080082,839.0676402320938,Transmission,1.1485849056603774
33,2023-04-07,81746,10724.0,0.8733744010951403,159.90808316956787,Inspection,1.1449843260188088
33,2023-12-06,90207,8461.0,0.6652977412731006,287.72948224436965,OilChange,1.5030864197530864
33,2024-10-09,100225,10018.0,0.8432580424366872,604.7918895189981,Brakes,1.1858766233766234
33,2024-12-18,103089,2864.0,0.19164955509924708,313.95793051138077,Inspection,3.0
33,2024-12-29,103511,422.0,0.030116358658453114,638.8304026144449,Brakes,3.0
33,2024-12-30,103559,48.0,0.0027378507871321013,251.7775122786157,Inspection,3.0
33,2024-12-31,103612,53.0,0.0027378507871321013,293.18554079131553,OilChange,3.0
34,2018-08-05,85937,,,379.92231105147886,Tires,0.3619867561471571
34,2019-01-31,96635,10698.0,0.49007529089664614,432.30427722999326,Inspection,2.0405027932960893
34,2020-07-11,127658,31023.0,1.4428473648186173,111.26952174577616,Inspection,0.6930740037950665
34,2020-12-13,136880,9222.0,0.4243668720054757,529.7527778435309,Tires,2.356451612903226
34,2021-05-08,142641,5761.0,0.3997262149212868,956.7931442840822,Engine,2.5017123287671232
34,2021-11-01,147703,5062.0,0.48459958932238195,352.72735394962456,Inspection,2.0635593220338984
34,2022-09-19,162376,14673.0,0.8815879534565366,419.7026822896675,OilChange,1.1343167701863355
34,2023-07-19,173754,11378.0,0.8295687885010267,384.4451954142122,OilChange,1.2054455445544554
35,2021-07-25,57117,,,402.66555626751585,Tires,1.0817482496400084
35,2022-07-18,82406,25289.0,0.9801505817932923,130.94894779673726,OilChange,1.0202513966480447
35,2023-09-29,106836,24430.0,1.1991786447638604,205.09071621326262,OilChange,0.833904109589041
35,2024-12-22,135576,28740.0,1.2320328542094456,231.1253214083457,Inspection,0.8116666666666666
35,2024-12-23,135653,77.0,0.0027378507871321013,337.3656785410453,Inspection,3.0
35,2024-12-24,135723,70.0,0.0027378507871321013,948.0530065463771,Engine,3.0
35,2024-12-25,135784,61.0,0.0027378507871321013,972.0399623148027,Engine,3.0
35,2024-12-26,135864,80.0,0.0027378507871321013,701.6051515218667,Tires,3.0
35,2024-12-27,135923,59.0,0.0027378507871321013,343.4918360350873,OilChange,3.0
35,2024-12-28,135998,75.0,0.0027378507871321013,485.9860350452482,Battery,3.0
35,2024-12-29,136076,78.0,0.0027378507871321013,501.5889633421951,OilChange,3.0
35,2024-12-30,136127,51.0,0.0027378507871321013,1051.3229680134582,Engine,3.0
35,2024-12-31,136198,71.0,0.0027378507871321013,1153.4521819541474,Engine,3.0
36,2019-09-28,84641,,,389.8672527468251,Battery,1.1442186737530309
36,2020-08-22,105009,20368.0,0.9007529089664613,355.97903180764405,Tires,1.1101823708206686
36,2021-11-25,134524,29515.0,1.2594113620807665,74.97699782721244,OilChange,0.7940217391304348
36,2023-02-21,170643,36119.0,1.2402464065708418,318.50766251443304,OilChange,0.8062913907284768
36,2024-06-19,196847,26204.0,1.325119780971937,196.05891426925115,Battery,0.7546487603305785
36,2024-12-23,209350,12503.0,0.5119780971937029,319.28485551195917,Inspection,1.9532085561497325
36,2024-12-24,209407,57.0,0.0027378507871321013,409.7445523463234,OilChange,3.0
36,2024-12-25,209460,53.0,0.0027378507871321013,395.8132813129708,OilChange,3.0
36,2024-12-26,209507,47.0,0.0027378507871321013,313.5783150664562,OilChange,3.0
36,2024-12-27,209580,73.0,0.0027378507871321013,473.71491391971085,OilChange,3.0
36,2024-12-28,209663,83.0,0.0027378507871321013,728.2470711448167,Tires,3.0
37,2022-09-11,48780,,,420.07320164836943,OilChange,0.8348113317177619
37,2023-11-09,78602,29822.0,1.160848733744011,602.598307283062,Tires,0.8614386792452831
37,2024-07-14,90532,11930.0,0.6789869952087612,1069.7543808920545,Engine,1.4727822580645162
37,2024-12-16,98324,7792.0,0.4243668720054757,670.5407380051382,OilChange,2.356451612903226
37,2024-12-17,98401,77.0,0.0027378507871321013,946.9459528484961,Brakes,3.0
38,2020-01-13,90666,,,605.5146146817596,Tires,1.1707308442411777
38,2021-10-12,114831,24165.0,1.7467488021902806,287.0266397952786,Tires,0.5724921630094044
38,2022-02-15,121352,6521.0,0.34496919917864477,374.03522329567363,Inspection,2.8988095238095237
38,2022-08-25,130148,8796.0,0.5229295003422314,661.3848306073365,Tires,1.912303664921466
38,2023-09-09,146197,16049.0,1.0403832991101984,565.5870364792431,Battery,0.9611842105263158
39,2018-02-22,64908,,,664.4604741502834,Brakes,1.1017673533229757
39,2018-06-01,70501,5593.0,0.27104722792607805,1271.7390534867286,Transmission,3.0
39,2019-03-24,82573,12072.0,0.810403832991102,698.5675344036323,Tires,1.2339527027027026
39,2019-12-21,99212,16639.0,0.7446954140999316,1086.5654730086264,Transmission,1.3428308823529411
40,2023-12-29,97977,,,585.8153177164121,Battery,0.6176867776640504
40,2024-12-25,113074,15097.0,0.9911019849418207,446.3818721895687,OilChange,1.0089779005524862
40,2024-12-26,113129,55.0,0.0027378507871321013,691.3240558314039,OilChange,3.0
40,2024-12-27,113171,42.0,0.0027378507871321013,872.1838872100005,Battery,3.0
40,2024-12-28,113233,62.0,0.0027378507871321013,1048.9107830539774,Brakes,3.0
40,2024-12-29,113279,46.0,0.0027378507871321013,557.1809455653106,Tires,3.0
40,2024-12-31,113355,76.0,0.0054757015742642025,1352.7724964724357,Transmission,3.0
40,2024-12-31,113403,48.0,0.0027378507871321013,702.1928900867098,OilChange,3.0
41,2021-04-05,111232,,,1151.3970760012462,Transmission,0.8793704605063835
41,2021-07-19,113748,2516.0,0.2874743326488706,631.0229632926479,OilChange,3.0
41,2022-03-01,124489,10741.0,0.6160164271047228,466.080093737279,OilChange,1.6233333333333333
41,2022-06-18,130352,5863.0,0.29842573579739906,518.7535252406653,OilChange,3.0
41,2023-01-28,136108,5756.0,0.6132785763175906,431.2713275285075,OilChange,1.6305803571428572
41,2024-01-01,150567,14459.0,0.9253935660506503,718.2590343031031,Brakes,1.080621301775148
41,2024-02-27,152988,2421.0,0.15605749486652978,921.1440611921299,Brakes,3.0
41,2024-09-10,160694,7706.0,0.5366187542778919,366.7383837984124,OilChange,1.8635204081632653
41,2024-11-15,163586,2892.0,0.1806981519507187,1006.63855363386,Brakes,3.0
41,2024-12-27,165614,2028.0,0.11498973305954825,493.2552891538817,Inspection,3.0
41,2024-12-28,165664,50.0,0.0027378507871321013,418.97075013910467,Inspection,3.0
42,2018-04-13,146559,,,718.4419889928425,Brakes,1.0442678848890774
